Dia,Casos_Totales,Tasa_Ataque
2021-07-11,7184,3.79
2021-07-12,7189,3.8
2021-07-13,7195,3.8
2021-07-14,7204,3.8
2021-07-15,7218,3.81
2021-07-16,7223,3.81
2021-07-17,7235,3.82
2021-07-18,7237,3.82
2021-07-19,7247,3.83
2021-07-20,7256,3.83
2021-07-21,7266,3.84
2021-07-22,7278,3.84
2021-07-23,7285,3.85
2021-07-24,7289,3.85
2021-07-25,7291,3.85
2021-07-26,7302,3.86
2021-07-27,7306,3.86
2021-07-28,7307,3.86
2021-07-29,7308,3.86
2021-07-30,7308,3.86
2021-07-31,7331,3.87
2021-08-01,7332,3.87
2021-08-02,7349,3.88
2021-08-03,7357,3.89
2021-08-04,7372,3.89
2021-08-05,7382,3.9
2021-08-06,7399,3.91
2021-08-07,7406,3.91
2021-08-08,7408,3.91
2021-08-09,7416,3.92
2021-08-10,7429,3.92
2021-08-11,7439,3.93
2021-08-12,7441,3.93
2021-08-13,7457,3.94
2021-08-14,7463,3.94
2021-08-15,7465,3.94
2021-08-16,7485,3.95
2021-08-17,7495,3.96
2021-08-18,7498,3.96
2021-08-19,7504,3.96
2021-08-20,7511,3.97
2021-08-21,7517,3.97
2021-08-22,7518,3.97
2021-08-23,7525,3.97
2021-08-24,7532,3.98
2021-08-25,7543,3.98
2021-08-26,7550,3.99
2021-08-27,7563,3.99
2021-08-28,7571,4
2021-08-29,7573,4
2021-08-30,7576,4
2021-08-31,7582,4
2021-09-01,7585,4.01
2021-09-02,7587,4.01
2021-09-03,7591,4.01
2021-09-04,7597,4.01
2021-09-05,7599,4.01
2021-09-06,7609,4.02
2021-09-07,7615,4.02
2021-09-08,7622,4.02
2021-09-09,7624,4.03
2021-09-10,7632,4.03
2021-09-11,7633,4.03
2021-09-12,7633,4.03
2021-09-13,7643,4.04
2021-09-14,7653,4.04
2021-09-15,7658,4.04
2021-09-16,7667,4.05
2021-09-17,7681,4.06
2021-09-18,7688,4.06
2021-09-19,7701,4.07
2021-09-20,7706,4.07
2021-09-21,7709,4.07
2021-09-22,7727,4.08
2021-09-23,7732,4.08
2021-09-24,7745,4.09
2021-09-25,7750,4.09
2021-09-26,7750,4.09
2021-09-27,7767,4.1
2021-09-28,7774,4.11
2021-09-29,7788,4.11
2021-09-30,7797,4.12
2021-10-01,7805,4.12
2021-10-02,7813,4.13
2021-10-03,7816,4.13
2021-10-04,7822,4.13
2021-10-05,7829,4.13
2021-10-06,7834,4.14
2021-10-07,7844,4.14
2021-10-08,7846,4.14
2021-10-09,7848,4.14
2021-10-10,7849,4.14
2021-10-11,7854,4.15
2021-10-12,7862,4.15
2021-10-13,7870,4.16
2021-10-14,7872,4.16
2021-10-15,7880,4.16
2021-10-16,7886,4.16
2021-10-17,7890,4.17
2021-10-18,7894,4.17
2021-10-19,7902,4.17
2021-10-20,7914,4.18
2021-10-21,7920,4.18
2021-10-22,7925,4.18
2021-10-23,7931,4.19
2021-10-24,7933,4.19
2021-10-25,7935,4.19
2021-10-26,7939,4.19
2021-10-27,7945,4.2
2021-10-28,7950,4.2
2021-10-29,7960,4.2
2021-10-30,7967,4.21
2021-10-31,7967,4.21
2021-11-01,7968,4.21
2021-11-02,7971,4.21
2021-11-03,7978,4.21
2021-11-04,7991,4.22
2021-11-05,7997,4.22
2021-11-06,8006,4.23
2021-11-07,8007,4.23
2021-11-08,8013,4.23
2021-11-09,8023,4.24
2021-11-10,8033,4.24
2021-11-11,8038,4.24
2021-11-12,8049,4.25
2021-11-13,8055,4.25
2021-11-14,8063,4.26
2021-11-15,8073,4.26
2021-11-16,8080,4.27
2021-11-17,8089,4.27
2021-11-18,8103,4.28
2021-11-19,8117,4.29
2021-11-20,8132,4.29
2021-11-21,8139,4.3
2021-11-22,8148,4.3
2021-11-23,8158,4.31
2021-11-24,8162,4.31
