Dia,Casos_Totales,Tasa_Ataque
2021-06-29,5954,9.01
2021-06-30,5969,9.03
2021-07-01,5986,9.06
2021-07-02,5996,9.07
2021-07-03,6000,9.08
2021-07-04,6004,9.08
2021-07-05,6021,9.11
2021-07-06,6040,9.14
2021-07-07,6060,9.17
2021-07-08,6084,9.2
2021-07-09,6097,9.22
2021-07-10,6108,9.24
2021-07-11,6114,9.25
2021-07-12,6129,9.27
2021-07-13,6157,9.31
2021-07-14,6170,9.33
2021-07-15,6177,9.35
2021-07-16,6196,9.37
2021-07-17,6206,9.39
2021-07-18,6213,9.4
2021-07-19,6221,9.41
2021-07-20,6234,9.43
2021-07-21,6241,9.44
2021-07-22,6249,9.45
2021-07-23,6293,9.52
2021-07-24,6310,9.55
2021-07-25,6317,9.56
2021-07-26,6326,9.57
2021-07-27,6339,9.59
2021-07-28,6346,9.6
2021-07-29,6346,9.6
2021-07-30,6346,9.6
2021-07-31,6379,9.65
2021-08-01,6395,9.67
2021-08-02,6405,9.69
2021-08-03,6426,9.72
2021-08-04,6444,9.75
2021-08-05,6460,9.77
2021-08-06,6472,9.79
2021-08-07,6496,9.83
2021-08-08,6502,9.84
2021-08-09,6507,9.84
2021-08-10,6538,9.89
2021-08-11,6564,9.93
2021-08-12,6580,9.95
2021-08-13,6626,10.02
2021-08-14,6637,10.04
2021-08-15,6649,10.06
2021-08-16,6809,10.3
2021-08-17,6820,10.32
2021-08-18,6840,10.35
2021-08-19,6872,10.4
2021-08-20,6877,10.4
2021-08-21,6897,10.43
2021-08-22,6910,10.45
2021-08-23,6925,10.48
2021-08-24,6950,10.51
2021-08-25,6958,10.53
2021-08-26,6971,10.55
2021-08-27,6986,10.57
2021-08-28,7002,10.59
2021-08-29,7005,10.6
2021-08-30,7013,10.61
2021-08-31,7022,10.62
2021-09-01,7034,10.64
2021-09-02,7045,10.66
2021-09-03,7067,10.69
2021-09-04,7083,10.72
2021-09-05,7090,10.73
2021-09-06,7091,10.73
2021-09-07,7099,10.74
2021-09-08,7104,10.75
2021-09-09,7126,10.78
2021-09-10,7141,10.8
2021-09-11,7153,10.82
2021-09-12,7154,10.82
2021-09-13,7171,10.85
2021-09-14,7176,10.86
2021-09-15,7185,10.87
2021-09-16,7200,10.89
2021-09-17,7207,10.9
2021-09-18,7208,10.9
2021-09-19,7239,10.95
2021-09-20,7244,10.96
2021-09-21,7251,10.97
2021-09-22,7271,11
2021-09-23,7276,11.01
2021-09-24,7296,11.04
2021-09-25,7303,11.05
2021-09-26,7312,11.06
2021-09-27,7334,11.1
2021-09-28,7356,11.13
2021-09-29,7377,11.16
2021-09-30,7398,11.19
2021-10-01,7409,11.21
2021-10-02,7415,11.22
2021-10-03,7419,11.22
2021-10-04,7422,11.23
2021-10-05,7460,11.29
2021-10-06,7478,11.31
2021-10-07,7492,11.33
2021-10-08,7508,11.36
2021-10-09,7516,11.37
2021-10-10,7532,11.4
2021-10-11,7541,11.41
2021-10-12,7556,11.43
2021-10-13,7572,11.46
2021-10-14,7585,11.48
2021-10-15,7604,11.5
2021-10-16,7617,11.52
2021-10-17,7620,11.53
2021-10-18,7625,11.54
2021-10-19,7639,11.56
2021-10-20,7649,11.57
2021-10-21,7659,11.59
2021-10-22,7684,11.62
2021-10-23,7688,11.63
2021-10-24,7713,11.67
2021-10-25,7724,11.69
