Dia,Casos_Totales,Tasa_Ataque
2021-08-22,20145,24.47
2021-08-23,20147,24.47
2021-08-24,20149,24.47
2021-08-25,20149,24.47
2021-08-26,20150,24.47
2021-08-27,20150,24.47
2021-08-28,20150,24.47
2021-08-29,20151,24.47
2021-08-30,20151,24.47
2021-08-31,20152,24.48
2021-09-01,20155,24.48
2021-09-02,20155,24.48
2021-09-03,20157,24.48
2021-09-04,20158,24.48
2021-09-05,20159,24.48
2021-09-06,20161,24.49
2021-09-07,20163,24.49
2021-09-08,20167,24.49
2021-09-09,20167,24.49
2021-09-10,20168,24.49
2021-09-11,20171,24.5
2021-09-12,20172,24.5
2021-09-13,20174,24.5
2021-09-14,20177,24.51
2021-09-15,20177,24.51
2021-09-16,20177,24.51
2021-09-17,20180,24.51
2021-09-18,20182,24.51
2021-09-19,20187,24.52
2021-09-20,20187,24.52
2021-09-21,20213,24.55
2021-09-22,20214,24.55
2021-09-23,20216,24.55
2021-09-24,20217,24.55
2021-09-25,20237,24.58
2021-09-26,20237,24.58
2021-09-27,20237,24.58
2021-09-28,20238,24.58
2021-09-29,20240,24.58
2021-09-30,20241,24.58
2021-10-01,20241,24.58
2021-10-02,20241,24.58
2021-10-03,20243,24.59
2021-10-04,20245,24.59
2021-10-05,20247,24.59
2021-10-06,20248,24.59
2021-10-07,20251,24.6
2021-10-08,20252,24.6
2021-10-09,20253,24.6
2021-10-10,20253,24.6
2021-10-11,20253,24.6
2021-10-12,20256,24.6
2021-10-13,20256,24.6
2021-10-14,20256,24.6
2021-10-15,20258,24.6
2021-10-16,20258,24.6
2021-10-17,20259,24.61
2021-10-18,20262,24.61
2021-10-19,20262,24.61
2021-10-20,20264,24.61
2021-10-21,20265,24.61
2021-10-22,20267,24.61
2021-10-23,20268,24.62
2021-10-24,20269,24.62
2021-10-25,20270,24.62
2021-10-26,20271,24.62
2021-10-27,20271,24.62
2021-10-28,20272,24.62
2021-10-29,20273,24.62
2021-10-30,20273,24.62
2021-10-31,20274,24.62
2021-11-01,20274,24.62
2021-11-02,20274,24.62
2021-11-03,20276,24.63
2021-11-04,20277,24.63
2021-11-05,20277,24.63
2021-11-06,20281,24.63
2021-11-07,20281,24.63
2021-11-08,20283,24.63
2021-11-09,20287,24.64
2021-11-10,20299,24.65
2021-11-11,20299,24.65
2021-11-12,20301,24.66
2021-11-13,20301,24.66
2021-11-14,20302,24.66
2021-11-15,20302,24.66
2021-11-16,20303,24.66
2021-11-17,20303,24.66
2021-11-18,20304,24.66
2021-11-19,20307,24.66
2021-11-20,20307,24.66
2021-11-21,20307,24.66
2021-11-22,20308,24.66
2021-11-23,20309,24.67
2021-11-24,20311,24.67
2021-11-25,20312,24.67
2021-11-26,20313,24.67
2021-11-27,20313,24.67
2021-11-28,20313,24.67
2021-11-29,20315,24.67
2021-11-30,20316,24.67
2021-12-01,20318,24.68
2021-12-02,20318,24.68
2021-12-03,20318,24.68
2021-12-04,20318,24.68
2021-12-05,20318,24.68
