Dia,Casos_Totales,Tasa_Ataque
2021-10-24,12739,3.3
2021-10-25,12740,3.3
2021-10-26,12741,3.3
2021-10-27,12742,3.3
2021-10-28,12742,3.3
2021-10-29,12742,3.3
2021-10-30,12743,3.3
2021-10-31,12743,3.3
2021-11-01,12744,3.3
2021-11-02,12744,3.3
2021-11-03,12744,3.3
2021-11-04,12744,3.3
2021-11-05,12744,3.3
2021-11-06,12746,3.3
2021-11-07,12747,3.3
2021-11-08,12747,3.3
2021-11-09,12748,3.3
2021-11-10,12748,3.3
2021-11-11,12749,3.3
2021-11-12,12750,3.3
2021-11-13,12750,3.3
2021-11-14,12750,3.3
2021-11-15,12751,3.3
2021-11-16,12753,3.3
2021-11-17,12753,3.3
2021-11-18,12753,3.3
2021-11-19,12753,3.3
2021-11-20,12753,3.3
2021-11-21,12754,3.3
2021-11-22,12754,3.3
2021-11-23,12755,3.3
2021-11-24,12758,3.31
2021-11-25,12758,3.31
2021-11-26,12758,3.31
2021-11-27,12759,3.31
2021-11-28,12759,3.31
2021-11-29,12760,3.31
2021-11-30,12761,3.31
2021-12-01,12762,3.31
2021-12-02,12762,3.31
2021-12-03,12763,3.31
2021-12-04,12764,3.31
2021-12-05,12765,3.31
2021-12-06,12765,3.31
2021-12-07,12767,3.31
2021-12-08,12767,3.31
